acceptedPaymentMethod,addressCountry,addressLocality,aggregateRating,alternateName,areaServed,availableSpotNumber,chargingStations,closingHours,contactPointEMail,contactPointTelephone,dayEnd,dayStart,description,district,facilities,familyParkingSpots,forbiddenVehicleType,fullParkingSiteId,goodwillPeriodInMinutes,googlePlaceId,handicappedParkingSpots,highestFloor,images,lat,location,location_centroid,lon,lowestFloor,maximumAllowedHeight,maximumAllowedWidth,maximumParkingDuration,name,numberOfPayingStations,observationDateTime,occupiedSpotNumber,openingHours,outOfServiceSlotNumber,parkingSiteId,parking_type,postalCode,priceModelValidFor24h,prices,provider,specialLocation,staticName,staticParkingSiteId,staticStatus,staticTotalSpotNumber,status,streetAddress,streetAddressDriveway,streetAddressExit,totalAvailableSpotNumber,totalSpotNumber,trend,website,womenParkingSpots
,,,4.3560605,Poststraße,Zentrum,505.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T04:39:00.000+00:00,23.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T04:40:00.000+00:00,23.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,4.3560605,Poststraße,Zentrum,505.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T04:44:00.000+00:00,23.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.5454545,Poststraße,Zentrum,504.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T04:49:00.000+00:00,24.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.9242425,Poststraße,Zentrum,502.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T04:54:00.000+00:00,26.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.9242425,Poststraße,Zentrum,502.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T04:54:00.000+00:00,26.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,5.3030305,Poststraße,Zentrum,500.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T04:59:00.000+00:00,28.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,5.492424,Poststraße,Zentrum,499.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:04:00.000+00:00,29.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,5.871212,Poststraße,Zentrum,497.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:09:00.000+00:00,31.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T05:10:00.000+00:00,31.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,6.060606,Poststraße,Zentrum,496.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:14:00.000+00:00,32.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,6.439394,Poststraße,Zentrum,494.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:19:00.000+00:00,34.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,7.007576,Poststraße,Zentrum,491.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:24:00.000+00:00,37.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,7.007576,Poststraße,Zentrum,491.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:24:00.000+00:00,37.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,8.143939,Poststraße,Zentrum,485.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:29:00.000+00:00,43.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,8.712121,Poststraße,Zentrum,482.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:34:00.000+00:00,46.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,10.037879,Poststraße,Zentrum,475.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:39:00.000+00:00,53.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T05:40:00.000+00:00,53.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,10.984848,Poststraße,Zentrum,470.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:44:00.000+00:00,58.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,12.878788,Poststraße,Zentrum,460.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:49:00.000+00:00,68.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,14.583333,Poststraße,Zentrum,451.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:54:00.000+00:00,77.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,14.583333,Poststraße,Zentrum,451.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:54:00.000+00:00,77.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,16.85606,Poststraße,Zentrum,439.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T05:59:00.000+00:00,89.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,19.886364,Poststraße,Zentrum,423.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:04:00.000+00:00,105.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,22.348484,Poststraße,Zentrum,410.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:09:00.000+00:00,118.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,24.05303,Poststraße,Zentrum,401.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:14:00.000+00:00,127.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,25.568182,Poststraße,Zentrum,393.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:19:00.000+00:00,135.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,27.083334,Poststraße,Zentrum,385.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:24:00.000+00:00,143.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,28.40909,Poststraße,Zentrum,378.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:29:00.000+00:00,150.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,29.545454,Poststraße,Zentrum,372.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:34:00.000+00:00,156.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,30.492424,Poststraße,Zentrum,367.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:39:00.000+00:00,161.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,32.007576,Poststraße,Zentrum,359.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:44:00.000+00:00,169.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,33.522728,Poststraße,Zentrum,351.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:49:00.000+00:00,177.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,35.03788,Poststraße,Zentrum,343.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:54:00.000+00:00,185.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T06:55:00.000+00:00,186.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,37.121212,Poststraße,Zentrum,332.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T06:59:00.000+00:00,196.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,36.553032,Poststraße,Zentrum,335.0,,,,,,,decreasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:04:00.000+00:00,193.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,39.204544,Poststraße,Zentrum,321.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:09:00.000+00:00,207.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,39.204544,Poststraße,Zentrum,321.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:09:00.000+00:00,207.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,41.28788,Poststraße,Zentrum,310.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:14:00.000+00:00,218.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,42.234848,Poststraße,Zentrum,305.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:19:00.000+00:00,223.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T07:20:00.000+00:00,225.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,43.939392,Poststraße,Zentrum,296.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:24:00.000+00:00,232.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,45.64394,Poststraße,Zentrum,287.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:29:00.000+00:00,241.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,48.295456,Poststraße,Zentrum,273.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:34:00.000+00:00,255.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T07:35:00.000+00:00,256.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,50.378788,Poststraße,Zentrum,262.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:39:00.000+00:00,266.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,50.378788,Poststraße,Zentrum,262.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:39:00.000+00:00,266.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,51.325756,Poststraße,Zentrum,257.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:44:00.000+00:00,271.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,51.89394,Poststraße,Zentrum,254.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:49:00.000+00:00,274.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,52.840908,Poststraße,Zentrum,249.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:54:00.000+00:00,279.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,55.303032,Poststraße,Zentrum,236.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T07:59:00.000+00:00,292.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T08:00:00.000+00:00,297.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,57.575756,Poststraße,Zentrum,224.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:04:00.000+00:00,304.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,59.469696,Poststraße,Zentrum,214.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:09:00.000+00:00,314.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T08:10:00.000+00:00,316.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,61.553032,Poststraße,Zentrum,203.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:14:00.000+00:00,325.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,63.825756,Poststraße,Zentrum,191.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:19:00.000+00:00,337.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,63.825756,Poststraße,Zentrum,191.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:19:00.000+00:00,337.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T08:20:00.000+00:00,339.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,64.77273,Poststraße,Zentrum,186.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:24:00.000+00:00,342.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,66.28788,Poststraße,Zentrum,178.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:29:00.000+00:00,350.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,67.42424,Poststraße,Zentrum,172.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:34:00.000+00:00,356.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,67.42424,Poststraße,Zentrum,172.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:34:00.000+00:00,356.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,68.181816,Poststraße,Zentrum,168.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:39:00.000+00:00,360.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,68.75,Poststraße,Zentrum,165.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:44:00.000+00:00,363.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-12T08:45:00.000+00:00,362.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,70.07576,Poststraße,Zentrum,158.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:49:00.000+00:00,370.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,69.507576,Poststraße,Zentrum,161.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:54:00.000+00:00,367.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,71.02273,Poststraße,Zentrum,153.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T08:59:00.000+00:00,375.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,71.59091,Poststraße,Zentrum,150.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:04:00.000+00:00,378.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,71.969696,Poststraße,Zentrum,148.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:09:00.000+00:00,380.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,71.969696,Poststraße,Zentrum,148.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:09:00.000+00:00,380.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,72.72727,Poststraße,Zentrum,144.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:14:00.000+00:00,384.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,72.916664,Poststraße,Zentrum,143.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:19:00.000+00:00,385.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,72.916664,Poststraße,Zentrum,143.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:19:00.000+00:00,385.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,73.86364,Poststraße,Zentrum,138.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:24:00.000+00:00,390.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,73.106064,Poststraße,Zentrum,142.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:29:00.000+00:00,386.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,73.106064,Poststraße,Zentrum,142.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:29:00.000+00:00,386.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,71.780304,Poststraße,Zentrum,149.0,,,,,,,decreasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:34:00.000+00:00,379.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,72.15909,Poststraße,Zentrum,147.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:39:00.000+00:00,381.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,73.106064,Poststraße,Zentrum,142.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:44:00.000+00:00,386.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
,,,72.72727,Poststraße,Zentrum,144.0,,,,,,,decreasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-12T09:49:00.000+00:00,384.0,,64.0,,,,,,,,,,,,almostFull,,,,528.0,592.0,,,
